SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,trial number 0black_sunglassesitem at (-158.85, 14.41, -49.03)player at (-159.60, 14.41, -49.77)intensity ratio 0
00,8_14,11_18_0,19.91978,2,2,1,0,1.787092,
SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,trial number 1red_sunglassesitem at (-174.75, 13.44, 28.58)player at (-175.38, 13.44, 27.33)intensity ratio 0
00,8_14,11_18_6,25.40847,2,2,2,0,1.289444,
SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,trial number 2glasses_silveritem at (-185.21, 14.77, 52.04)player at (-184.81, 14.77, 51.72)intensity ratio 0
00,8_14,11_18_11,30.82574,2,2,3,0,1.279867,
SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,trial number 3Button 1/15item at (-143.42, 11.71, -0.93)player at (-143.41, 11.71, -0.93)intensity ratio 9.875381E-09
00,8_14,11_18_18,37.26384,2,2,4,0,2.465961,
SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,trial number 4SM_Wallet_Tortoiseitem at (-174.89, 13.42, 26.17)player at (-175.29, 13.42, 27.25)intensity ratio 0
