SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,trial number 0Buttonitem at (-175.08, 13.39, 27.82)player at (-175.30, 13.39, 27.51)intensity ratio 0.002433353
00,8_14,12_12_22,30.85133,2,2,1,0,2.143106,
SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,trial number 1glasses_copperitem at (-177.32, 13.36, 26.80)player at (-175.69, 13.36, 27.11)intensity ratio 0.001305281
00,8_14,12_12_33,41.17622,2,2,2,0,5.642754,
SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,trial number 2Army_Statueitem at (-136.66, 14.12, -50.00)player at (-137.07, 14.12, -49.87)intensity ratio 0.001784116
00,8_14,12_12_39,46.96601,2,2,3,0,1.365574,
SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,trial number 3legoToys_Yellowitem at (-157.01, 14.41, -48.29)player at (-159.66, 14.41, -50.24)intensity ratio 0.01879248
